EventID,DisasterType,Date,Latitude,Longitude,Region,Personnel,MedicalSupplies,Shelters,FoodWater,ResponseTime,ResponseDuration,PeopleAffected,PeopleAssisted,InfrastructureCondition,PreparednessTraining,CommunityAwareness,AgenciesInvolved,CoordinationScore,CommunicationScore,EconomicDamage,Casualties,LongTermImpact
887,Earthquake,2023-04-21,36.9096852775377,-95.51895270368892,Houston,494,162,79,1423,slow,long,high,low,Fair,No,Yes,low,high,low,high,high,8
888,Flood,2023-04-26,40.75200584647549,-92.56301690794773,Phoenix,120,297,46,406,medium,medium,high,medium,Poor,No,Yes,medium,medium,medium,high,high,8
889,Flood,2023-05-02,28.125449263331625,-119.69409179560274,Austin,365,644,33,351,medium,long,medium,medium,Good,No,No,low,high,high,medium,low,7
890,Hurricane,2023-05-07,37.55926051273104,-122.01826475342487,California,95,897,59,1325,fast,long,high,medium,Fair,Yes,No,low,medium,low,high,medium,7
891,Hurricane,2023-05-13,35.55974736129751,-107.02678306980334,California,450,537,40,1422,medium,long,low,high,Poor,Yes,Yes,medium,medium,low,high,low,9
892,Flood,2023-05-18,38.88788183540814,-79.61448821461133,New Orleans,62,258,28,1888,medium,long,high,high,Poor,Yes,No,medium,high,medium,medium,medium,8
893,Earthquake,2023-05-24,47.79377386348088,-114.1762650928986,Phoenix,113,724,71,1759,medium,long,low,high,Good,No,Yes,medium,low,low,high,medium,7
894,Earthquake,2023-05-29,40.96417101377626,-95.97896103415142,California,302,217,55,991,slow,long,medium,low,Good,Yes,Yes,high,high,medium,medium,high,7
895,Earthquake,2023-06-04,44.06222613878151,-124.31586407651002,Houston,299,832,12,1981,slow,long,medium,low,Poor,No,Yes,high,high,high,high,low,6
896,Tornado,2023-06-09,46.85584125787743,-116.2518881284598,California,366,366,64,276,medium,long,high,medium,Good,Yes,Yes,medium,high,low,high,high,8
897,Earthquake,2023-06-15,30.03112188364538,-84.7799366206689,New Orleans,330,239,69,1015,fast,medium,high,high,Poor,No,Yes,low,medium,medium,high,low,7
898,Hurricane,2023-06-20,27.70458167140123,-76.3041232941266,New Orleans,488,381,11,662,fast,long,high,high,Fair,Yes,No,high,low,medium,low,medium,5
899,Hurricane,2023-06-26,46.75121873176085,-97.66104877835822,New Orleans,142,109,75,932,medium,short,high,low,Fair,No,No,high,medium,high,high,high,6
900,Hurricane,2023-07-01,47.93356511557028,-123.29457699354704,Phoenix,110,262,82,1743,fast,medium,medium,medium,Fair,Yes,Yes,low,high,medium,low,low,7
901,Earthquake,2023-07-07,36.89776654025342,-111.92778050145785,Phoenix,310,638,10,1142,medium,short,medium,high,Fair,Yes,Yes,low,high,low,high,low,6
902,Hurricane,2023-07-12,28.255463668373853,-118.28119759207848,Houston,58,246,72,1588,slow,long,high,medium,Fair,Yes,No,high,high,medium,high,low,7
903,Hurricane,2023-07-18,28.553942143883887,-75.48855807915209,Alaska,297,652,71,321,slow,short,high,medium,Poor,Yes,Yes,low,low,high,low,low,6
904,Hurricane,2023-07-23,31.936434571242177,-94.66028411190293,California,385,628,93,988,slow,long,medium,high,Poor,No,Yes,medium,medium,low,high,high,9
905,Hurricane,2023-07-29,35.63940846689993,-121.90023447475843,California,203,912,37,1668,slow,long,low,medium,Poor,No,Yes,medium,low,medium,low,high,5
906,Flood,2023-08-03,31.79458598364904,-106.16415610516674,California,268,945,69,955,fast,medium,high,medium,Good,No,Yes,high,high,medium,high,high,9
907,Tornado,2023-08-09,38.76031710771122,-119.46294222020654,Phoenix,84,824,91,1211,medium,long,high,medium,Good,Yes,Yes,medium,medium,low,low,high,6
908,Earthquake,2023-08-14,44.2343851822036,-108.05181713883394,Austin,403,251,92,1737,fast,long,high,high,Poor,Yes,No,medium,medium,high,medium,low,7
909,Hurricane,2023-08-20,47.55596313725832,-102.43767757501202,Alaska,282,609,66,1162,fast,long,high,medium,Good,No,Yes,medium,high,medium,low,high,8
910,Tornado,2023-08-25,32.8774045776424,-73.59723973697345,Austin,467,726,18,1592,medium,long,low,high,Fair,Yes,No,low,medium,medium,high,high,7
911,Earthquake,2023-08-30,49.11505512277292,-105.878375033242,New Orleans,363,880,84,820,slow,long,low,high,Poor,No,Yes,medium,low,medium,low,high,8
912,Flood,2023-09-05,43.03856057167777,-81.75649239314404,Houston,184,787,77,270,slow,long,high,high,Fair,Yes,No,high,high,low,medium,medium,8
913,Earthquake,2023-09-10,33.58628279969804,-110.18307289180105,Austin,258,742,46,753,slow,long,high,medium,Good,Yes,No,medium,high,high,high,low,8
914,Earthquake,2023-09-16,47.77865181878148,-71.24616709938172,Houston,262,745,93,475,slow,medium,high,low,Good,Yes,Yes,medium,high,low,medium,high,6
915,Flood,2023-09-21,47.67949555599235,-94.1685153262472,New Orleans,446,452,81,1388,slow,long,high,low,Good,Yes,Yes,high,high,medium,high,low,5
916,Flood,2023-09-27,26.425483987327507,-78.25980032899986,Alaska,493,389,41,1599,fast,medium,high,medium,Fair,Yes,Yes,medium,low,low,medium,high,7
917,Hurricane,2023-10-02,26.355583629525658,-97.60810532880237,Alaska,361,820,45,784,slow,medium,medium,high,Poor,Yes,Yes,medium,low,high,medium,low,5
918,Earthquake,2023-10-08,28.323389924230813,-121.36193863332788,Houston,331,606,53,351,slow,short,high,low,Fair,No,No,high,high,high,low,high,9
919,Hurricane,2023-10-13,48.5840393606164,-92.60621528105916,Houston,414,172,99,323,slow,long,medium,high,Fair,Yes,No,high,high,medium,high,low,5
920,Earthquake,2023-10-19,48.26959046400343,-73.6289651921197,Alaska,340,367,22,1669,slow,medium,high,high,Poor,No,Yes,medium,high,high,medium,high,8
921,Tornado,2023-10-24,33.594588254116985,-121.34128474593692,Houston,206,663,59,681,slow,short,high,medium,Fair,No,Yes,medium,high,high,high,medium,8
922,Hurricane,2023-10-30,39.79129218133127,-80.04604653004094,Phoenix,437,552,74,1182,medium,short,medium,medium,Good,Yes,Yes,low,medium,high,low,medium,6
923,Earthquake,2023-11-04,45.32874356558507,-86.61779469884388,Austin,145,586,69,1698,slow,long,high,high,Fair,No,No,medium,high,low,medium,low,9
924,Earthquake,2023-11-10,34.15051516305894,-112.8912788232776,Alaska,279,352,14,685,slow,medium,low,medium,Fair,No,Yes,high,high,high,medium,high,8
925,Hurricane,2023-11-15,32.52338352147397,-120.48724940229448,New Orleans,70,393,63,1765,slow,medium,high,medium,Poor,No,Yes,medium,high,high,high,high,5
926,Earthquake,2023-11-21,44.4374834359132,-84.3164108751314,California,118,185,73,200,slow,long,low,high,Fair,No,No,medium,medium,low,medium,low,7
927,Flood,2023-11-26,28.57826387469181,-107.45692488547898,Austin,396,655,26,313,slow,short,medium,high,Poor,Yes,Yes,medium,high,medium,high,medium,6
928,Hurricane,2023-12-02,30.206334817933893,-77.83207197959885,Alaska,461,782,77,903,medium,long,high,high,Good,No,Yes,high,low,high,high,medium,9
929,Tornado,2023-12-07,31.22992843030442,-98.43587721049876,Houston,104,834,74,1615,medium,long,high,low,Good,No,No,medium,high,medium,low,medium,5
930,Flood,2023-12-13,32.68968746974942,-81.53148308381455,Houston,259,167,76,712,slow,medium,high,medium,Poor,Yes,No,medium,medium,medium,high,low,9
931,Tornado,2023-12-18,27.44934092720872,-118.0031783165,California,341,165,89,368,fast,long,high,high,Fair,Yes,No,medium,low,medium,medium,low,6
932,Earthquake,2023-12-24,36.64018132278829,-87.45391898112857,Austin,76,784,92,352,slow,long,high,high,Poor,No,Yes,high,high,low,medium,high,5
933,Hurricane,2023-12-29,25.24593129581632,-121.11192954340964,Austin,368,212,37,1214,fast,long,low,high,Fair,Yes,Yes,high,low,high,low,low,7
934,Flood,2024-01-04,38.19529116016735,-98.63800290182074,California,431,612,69,771,fast,short,low,medium,Poor,No,Yes,high,medium,medium,medium,high,6
935,Flood,2024-01-09,40.00657199551317,-107.92909003902118,Houston,366,297,27,1345,fast,long,medium,high,Poor,Yes,No,medium,high,high,high,high,6
936,Flood,2024-01-15,45.88699102883716,-108.65946344083878,Alaska,116,647,63,1358,slow,long,low,medium,Fair,No,No,medium,medium,high,medium,medium,6
937,Earthquake,2024-01-20,33.725185894159,-70.5577270448577,Houston,187,767,83,871,medium,medium,medium,high,Good,Yes,No,low,high,medium,low,medium,5
938,Flood,2024-01-26,38.01657818105272,-74.09255088251342,New Orleans,348,518,29,1374,fast,long,high,medium,Fair,No,No,medium,high,high,high,low,7
939,Earthquake,2024-01-31,39.50825409290738,-71.61401387343832,Phoenix,231,895,67,1934,medium,long,low,high,Fair,Yes,No,high,high,medium,low,high,6
940,Tornado,2024-02-05,42.56013211057002,-114.43384808763555,New Orleans,65,600,36,681,fast,long,low,medium,Fair,No,No,medium,high,low,low,low,6
941,Earthquake,2024-02-11,40.715515256058254,-115.5416492197422,Houston,283,635,22,445,slow,short,medium,high,Poor,No,Yes,high,high,high,high,medium,8
942,Hurricane,2024-02-16,32.81096188943021,-104.2612815042254,Alaska,126,175,25,1723,fast,short,high,medium,Poor,Yes,No,medium,low,low,high,medium,8
943,Flood,2024-02-22,41.74942223307363,-74.32934590601687,Alaska,422,662,22,732,medium,medium,medium,high,Fair,Yes,Yes,high,medium,high,low,high,6
944,Hurricane,2024-02-27,29.50427466134724,-92.40706391502503,Austin,238,506,33,539,slow,long,high,high,Good,No,No,medium,high,low,high,medium,5
945,Tornado,2024-03-04,29.484518737040847,-117.22900688221875,Alaska,104,176,76,1850,medium,long,high,low,Fair,Yes,No,high,high,high,high,medium,8
946,Flood,2024-03-09,39.60255122786783,-79.07090309301633,New Orleans,423,528,73,1229,medium,medium,low,low,Poor,No,No,low,medium,high,high,high,7
947,Earthquake,2024-03-15,41.102655739024655,-79.46899879062144,Houston,484,454,42,942,medium,short,high,medium,Good,Yes,No,high,medium,high,medium,low,9
948,Hurricane,2024-03-20,29.909283371243284,-84.1581660236827,Houston,109,988,47,401,slow,long,high,high,Fair,Yes,No,high,high,medium,low,medium,5
949,Tornado,2024-03-26,43.822806173672326,-107.87004545665224,Alaska,450,211,76,1602,medium,medium,high,high,Fair,Yes,No,low,medium,medium,low,high,5
950,Flood,2024-03-31,46.38061677391674,-90.5970975292892,New Orleans,337,991,96,1799,slow,long,high,medium,Good,No,Yes,medium,high,high,high,high,8
951,Flood,2024-04-06,35.37813520711169,-116.58203931235091,Alaska,298,659,74,257,medium,long,medium,low,Fair,No,No,low,medium,low,medium,high,9
952,Hurricane,2024-04-11,32.71102240544763,-100.92033818617062,Austin,364,749,99,241,fast,long,medium,high,Fair,Yes,No,high,medium,low,medium,high,9
953,Earthquake,2024-04-17,46.478094006812384,-123.64335879525532,New Orleans,211,422,51,1231,medium,long,high,medium,Good,No,No,medium,high,medium,high,low,7
954,Hurricane,2024-04-22,35.64456328883364,-109.90803302235872,Houston,149,781,38,1023,medium,medium,high,medium,Fair,No,No,high,low,medium,low,high,6
955,Earthquake,2024-04-28,46.21172293753507,-94.76984240125644,Houston,63,332,75,881,medium,short,low,low,Fair,No,No,high,low,high,low,high,6
956,Earthquake,2024-05-03,49.0529066469843,-114.82373679096187,Houston,74,109,66,627,slow,long,high,medium,Fair,No,Yes,high,high,high,high,low,5
957,Earthquake,2024-05-09,32.04478369438211,-100.96099778305428,Houston,279,890,99,1245,fast,long,medium,low,Good,No,Yes,high,high,low,medium,medium,6
958,Earthquake,2024-05-14,43.96609593077881,-122.35760266767994,Phoenix,162,464,40,724,medium,short,medium,low,Poor,No,Yes,medium,high,medium,medium,high,5
959,Hurricane,2024-05-20,37.81555592125999,-90.2349185875852,Houston,63,651,47,805,slow,medium,medium,low,Good,No,No,high,high,medium,high,medium,9
960,Flood,2024-05-25,46.68963613470294,-98.972169231867,Austin,404,867,15,304,medium,long,high,high,Fair,No,Yes,low,high,medium,medium,high,7
961,Tornado,2024-05-31,29.439628639439228,-109.53255241883024,Houston,410,148,82,318,medium,long,high,medium,Good,No,Yes,medium,low,high,high,medium,7
962,Flood,2024-06-05,35.09125785886469,-91.73718155603063,Austin,451,758,45,682,slow,medium,low,high,Poor,No,Yes,medium,high,low,high,low,7
963,Hurricane,2024-06-11,26.47059596184188,-107.48642624619993,Alaska,200,219,98,1120,medium,long,high,high,Good,Yes,Yes,medium,medium,medium,high,high,5
964,Earthquake,2024-06-16,43.58134629980213,-115.14177849405114,Alaska,407,934,82,294,fast,long,high,high,Fair,No,No,low,high,high,high,medium,5
965,Hurricane,2024-06-22,31.3923205113396,-101.51726260403046,California,303,980,68,1062,medium,long,medium,low,Good,No,No,high,medium,high,low,low,8
966,Hurricane,2024-06-27,44.33752672936413,-108.54299983693348,Austin,252,957,82,1663,medium,long,medium,low,Poor,Yes,No,low,medium,medium,medium,low,6
967,Tornado,2024-07-03,49.7587512451456,-79.73586401714599,Alaska,227,826,11,871,medium,short,high,medium,Good,Yes,No,high,high,low,medium,low,8
968,Hurricane,2024-07-08,44.218505515120896,-93.7723482983438,Houston,349,390,38,1773,medium,medium,low,low,Fair,Yes,Yes,high,medium,high,high,medium,8
969,Hurricane,2024-07-14,46.33701271898424,-105.10003058713784,Alaska,426,741,15,1178,slow,short,high,high,Poor,Yes,No,medium,medium,medium,medium,low,7
970,Hurricane,2024-07-19,41.872505423051095,-96.0454000653213,Phoenix,340,833,84,555,slow,long,low,medium,Fair,No,No,low,high,medium,high,low,7
971,Hurricane,2024-07-24,38.40282438788434,-73.2959766340248,Alaska,76,534,39,751,medium,long,high,high,Poor,Yes,Yes,high,low,low,low,high,8
972,Flood,2024-07-30,27.13054764556022,-86.75871163927374,Houston,257,599,96,1228,medium,long,low,high,Good,No,No,low,high,high,high,high,7
973,Flood,2024-08-04,47.23079803038854,-114.39576389710368,Phoenix,315,603,11,1621,medium,long,low,medium,Good,Yes,Yes,high,high,medium,medium,low,7
974,Hurricane,2024-08-10,30.872755815692347,-94.6111339625219,Phoenix,355,115,97,1845,slow,long,low,medium,Fair,No,Yes,high,high,low,high,high,9
975,Hurricane,2024-08-15,33.31304004723643,-111.21579105321467,Austin,401,179,41,928,medium,short,low,medium,Good,No,No,high,high,low,low,medium,8
976,Flood,2024-08-21,32.11116973609306,-93.60527472779488,Austin,241,317,63,726,medium,long,medium,high,Good,Yes,Yes,high,high,medium,low,low,9
977,Earthquake,2024-08-26,38.65019128892189,-104.87429058368215,California,394,835,37,851,medium,short,medium,high,Poor,Yes,No,medium,medium,medium,low,medium,5
978,Earthquake,2024-09-01,43.82737033977946,-121.00165829805212,New Orleans,256,426,45,1808,slow,medium,low,low,Fair,Yes,No,medium,medium,medium,high,low,7
979,Flood,2024-09-06,45.08797287793077,-124.80279692587874,Houston,53,870,15,1391,medium,long,high,low,Fair,No,Yes,medium,low,high,medium,medium,8
980,Tornado,2024-09-12,38.32265542737001,-110.46606764701762,Phoenix,299,118,47,788,medium,long,medium,high,Fair,No,No,low,high,high,high,low,8
981,Earthquake,2024-09-17,44.11363649300536,-94.07459783841811,New Orleans,495,917,20,1640,fast,long,high,medium,Poor,No,No,high,high,medium,medium,low,7
982,Earthquake,2024-09-23,30.566565241864325,-96.45654160369352,Alaska,125,346,82,1581,slow,short,high,high,Good,Yes,Yes,medium,low,medium,low,low,6
983,Earthquake,2024-09-28,26.842007263647893,-87.1762316043554,New Orleans,122,109,62,809,slow,long,low,medium,Good,No,Yes,medium,high,medium,medium,medium,5
984,Flood,2024-10-04,47.300220893546566,-78.70977776185114,Phoenix,170,535,73,1691,fast,medium,medium,medium,Fair,Yes,Yes,medium,high,high,low,low,7
985,Flood,2024-10-09,27.54357249100365,-88.67531593227463,New Orleans,62,210,42,1343,medium,long,medium,high,Good,No,Yes,low,medium,high,high,medium,5
986,Flood,2024-10-15,46.95620735171808,-124.04955357973098,Phoenix,52,401,10,611,slow,long,low,high,Fair,Yes,Yes,high,medium,medium,low,high,8
987,Tornado,2024-10-20,31.40812419966727,-103.28751684425988,Phoenix,57,228,31,725,slow,long,low,high,Poor,Yes,No,low,high,high,medium,high,6
988,Earthquake,2024-10-26,44.20778492887328,-90.28835701858334,California,211,731,19,1119,medium,long,high,medium,Good,Yes,No,medium,medium,medium,high,low,5
989,Flood,2024-10-31,31.30632302211732,-88.81940327569023,Phoenix,174,863,25,1744,slow,long,high,high,Good,No,No,high,medium,low,low,high,8
990,Earthquake,2024-11-06,26.56464905102243,-70.59890558628211,New Orleans,277,934,84,747,medium,long,high,medium,Poor,Yes,Yes,medium,high,high,high,high,9
991,Hurricane,2024-11-11,44.06542124445329,-115.12584241616874,Austin,95,321,20,1699,slow,long,high,low,Fair,Yes,No,high,low,medium,medium,low,8
992,Tornado,2024-11-17,29.53004450593067,-87.70399133934514,New Orleans,235,801,46,1921,medium,medium,low,medium,Good,No,Yes,medium,medium,high,medium,low,5
993,Hurricane,2024-11-22,30.132380882253383,-76.54786748232775,Phoenix,452,347,34,1754,fast,medium,high,high,Good,No,No,high,medium,high,high,medium,7
994,Tornado,2024-11-28,44.57224553829357,-92.1276194335782,Phoenix,68,312,65,1950,medium,long,low,medium,Good,No,No,medium,medium,high,medium,high,6
995,Earthquake,2024-12-03,38.99796535850465,-107.78164141331212,Houston,308,668,32,1631,slow,long,low,high,Good,Yes,Yes,medium,high,medium,high,low,5
996,Tornado,2024-12-09,36.058738835436536,-100.90975592895396,California,294,346,65,1246,slow,short,medium,high,Good,No,No,medium,medium,low,high,high,9
997,Tornado,2024-12-14,48.62666080060572,-94.72397401349264,Phoenix,459,436,39,671,medium,long,high,high,Fair,Yes,Yes,medium,medium,medium,medium,high,9
998,Hurricane,2024-12-20,39.74984310960228,-78.56155446934434,New Orleans,401,748,22,1050,medium,medium,low,medium,Good,Yes,No,high,low,high,low,high,6
999,Flood,2024-12-25,26.15655849712301,-120.448105472667,Alaska,470,385,82,1829,slow,medium,low,low,Poor,No,Yes,high,medium,medium,low,low,7
1000,Earthquake,2024-12-31,28.088458954762487,-92.7782985401905,California,126,435,80,1967,medium,long,high,medium,Poor,Yes,No,high,medium,low,low,high,7
